0,o.me,-1.7993306175068509,0.07230965996026914
1,o.std,-1.1587951110479024,0.24685478242047476
2,o.sk,0.7870351147230946,0.43147369924765655
3,o.ku,-2.2890794153098137,0.022311378624093606
4,o.me.1absdf,-2.538705436824415,0.011298002359635729
5,o.me.2absdf,-2.556586074538037,0.010737701335130108
6,o.me.1df,-2.1184550255382404,0.034416883064624024
7,o.me.2df,0.7420064315034798,0.4582818801485887
8,o.me.negdf,2.2880730092984685,0.022370175026618186
9,o.ro.negdf,1.4737844008449825,0.1408980765714431
10,o.num.argmi,-1.7583072589348143,0.07904362252526871
11,o.num.argma,-2.1028789856425156,0.0357604611127158
12,o.1df.me,-2.1184550255382404,0.034416883064624024
13,o.1df.std,-2.416625883245533,0.015868100641600616
14,o.1df.sk,0.9521720980707163,0.34127175396342246
15,o.1df.ku,0.37999423989217695,0.7040415906227506
16,o.1df.me.1absdf,-2.556586074538037,0.010737701335130108
17,o.1df.me.2absdf,-2.263608813138242,0.023841524266967156
18,o.1df.me.1df,0.7420064315034798,0.4582818801485887
19,o.1df.me.2df,-0.1953161257176515,0.8451906629837754
20,o.1df.me.negdf,2.4633772888431826,0.013954322553036302
21,o.1df.ro.negdf,-0.7005096311520159,0.4837946775791073
22,o.1df.num.argmi,2.4169895264003047,0.015852364289610735
23,o.1df.num.argma,2.4498256732849653,0.014486871907313546
24,o.2df.me,0.7420064315034798,0.4582818801485887
25,o.2df.std,-2.561802792057645,0.010578963595508278
26,o.2df.sk,0.6554472923163046,0.5123515083020689
27,o.2df.ku,0.569041638892728,0.5694734147707041
28,o.2df.me.1absdf,-2.263608813138242,0.023841524266967156
29,o.2df.me.2absdf,-1.9436314954258156,0.05225911188325479
30,o.2df.me.1df,-0.1953161257176515,0.8451906629837754
31,o.2df.me.2df,1.1021137846365558,0.270714222317124
32,o.2df.me.negdf,2.3216245089432808,0.02048120952157858
33,o.2df.ro.negdf,1.169349471328117,0.24258021159023954
34,o.2df.num.argmi,3.1884986626620067,0.0014807916881560826
35,o.2df.num.argma,2.9949591105013207,0.0028218886171314556
36,o.VLF.ro,0.9988621381134819,0.31813668065707223
37,o.VLF.s,-1.3708791499295012,0.17076295039006623
38,o.VLF.ma,-1.3708791499295012,0.17076295039006623
39,o.VLF.me,-1.3708791499295012,0.17076295039006623
40,o.VLF.mi,-1.3708791499295012,0.17076295039006623
41,o.LF.ro,0.19449586616619077,0.8458326251065377
42,o.LF.s,-1.623505622734144,0.10484030854619117
43,o.LF.ma,-1.623505622734144,0.10484030854619117
44,o.LF.me,-1.623505622734144,0.10484030854619117
45,o.LF.mi,-1.623505622734144,0.10484030854619117
46,o.MF.ro,-0.25940535831212513,0.795383305176638
47,o.MF.s,-2.319095683404135,0.02061856380016089
48,o.MF.ma,-2.3672942335891825,0.018134654660785406
49,o.MF.me,-2.319095683404135,0.02061856380016089
50,o.MF.mi,-1.5437670976185194,0.12300509643917325
51,o.HF.ro,-1.760138286119559,0.07873253144216172
52,o.HF.s,-1.6741666805586237,0.0944539945900495
53,o.HF.ma,-1.5515032100891128,0.12114150072853633
54,o.HF.me,-1.6741666805586237,0.0944539945900495
55,o.HF.mi,-1.8706360603793262,0.061728019079589025
56,o.VHF.ro,-0.3841817921336385,0.7009367357692182
57,o.VHF.s,-1.794449236302257,0.07308540875369056
58,o.VHF.ma,-1.6667999510959794,0.0959108357316377
59,o.VHF.me,-1.794449236302257,0.07308540875369056
60,o.VHF.mi,-2.037043728024489,0.04194514270009155
61,o.p.mxf,0.097016279374925,0.9227356071241125
62,o.p.mef,-0.37721048478553026,0.7061083435883844
63,o.p.mdf,2.57612532676005,0.01015384505373529
64,o.p.IRf,0.04443133741968688,0.9645706854349407
65,o.t.mxf,-0.6809982812624478,0.49605213615139976
66,o.t.mef,1.6450082132717185,0.10032605448774305
67,o.t.mdf,-1.1845938904229198,0.23649861327967384
68,o.t.IRf,0.592538759928031,0.5536424425862583
69,o.DWT.me.E.H,-1.7907536376371587,0.07367723879111443
70,o.DWT.std.H,-1.2017865553414864,0.2297702834161249
71,o.DWT.me.P.H,-1.7735021779783522,0.07649211266675526
72,o.DWT.sk.H,1.0097174479998285,0.3129088588528634
73,o.DWT.ku.H,-2.1948095273372594,0.0284384624635168
74,o.DWT.ApEn.H,-1.5276673629083393,0.12695530086519585
75,o.DWT.InEn.H,-2.1588061203294466,0.03113554613451877
76,o.DWT.me.E.M,-2.542884502625658,0.011164769674585044
77,o.DWT.std.M,-2.5130869488935335,0.012146084779307014
78,o.DWT.me.P.M,-1.9467544638912004,0.0518827725570699
79,o.DWT.sk.M,-0.7579311395373801,0.4486955857035243
80,o.DWT.ku.M,-0.2969912331796526,0.7665434479873501
81,o.DWT.ApEn.M,1.2691821058356008,0.20471245463291615
82,o.DWT.InEn.M,-1.5558586240471968,0.120102077629989
83,o.DWT.me.E.L,-2.43061219537561,0.015272673001324408
84,o.DWT.std.L,-2.453086278102263,0.014357122877809709
85,o.DWT.me.P.L,-1.759250977952857,0.07888316004622384
86,o.DWT.sk.L,-0.6228572206127198,0.5335400929528664
87,o.DWT.ku.L,-0.0022131727057495137,0.9982346478535068
88,o.DWT.ApEn.L,0.6516578506855379,0.5147924539279856
89,o.DWT.InEn.L,-0.048401999900491634,0.9614068731286027
90,o.ApEn,-1.8945749614790297,0.05847709170677905
91,o.InEn,-2.0402679759400257,0.04162239751754815
92,o.rms.1,-1.8361597110156211,0.06667201806683383
93,o.rms.2,-1.8390613977668153,0.06624369182464347
94,o.rms.3,-1.8407712570091914,0.06599235973248313
95,o.rms.4,-1.8378549067874614,0.06642150877976388
96,o.rms.5,-1.8316028613182553,0.06734927672363566
97,o.rms.6,-1.8250800889480296,0.06832857890798731
98,o.rms.7,-1.8102642774046045,0.07059657401307683
99,o.rms.8,-1.7950136341343381,0.07299536741236756
100,o.rms.9,-1.7771067558143814,0.07589681470863516
101,o.rms.10,-1.7691253089831123,0.07722007632047109
102,o.rms.11,-1.751833051764447,0.0801516288597585
103,o.rms.12,-1.7285277913099988,0.08424520285345964
104,o.rms.13,-1.7282540641747588,0.08429427173432873
105,o.rms.14,-1.7304899851652056,0.08389413359938419
106,o.rms.15,-1.735418980294785,0.0830174855567547
107,o.rms.16,-1.7397537798906866,0.08225267654858028
108,o.rms.17,-1.7495833628997624,0.08053959116703727
109,o.rms.18,-1.7450806005457637,0.08132068861172453
110,o.rms.19,-1.7557599806940578,0.07947806954748164
111,o.rms.20,-1.7690100644678288,0.07723932000492487
112,o.rmp.1,-2.562060699433397,0.010571170337364396
113,o.rmp.2,-2.5619061770192824,0.010575838969190949
114,o.rmp.3,-2.565388450977447,0.010471072569523655
115,o.rmp.4,-2.567087371768704,0.01042029595702774
116,o.rmp.5,-2.5670385867413197,0.010421750956979158
117,o.rmp.6,-2.567895305926431,0.010396225857979963
